UserID,integer_isbn,Rating
32773,106,9
32773,17,8
32773,223,8
32773,244,8
32773,78,7
33818,397,8
33818,113,9
33818,240,7
33818,27,8
33818,463,9
33818,143,8
33818,153,9
33818,196,9
33818,166,7
33818,141,9
33818,24,8
33818,248,7
33818,12,10
33818,241,6
33818,56,8
34300,397,5
34300,21,8
34300,282,7
34300,191,4
34300,211,8
34300,16,7
34300,48,5
34300,297,5
34300,51,8
34300,343,1
34300,56,4
34588,339,10
34588,104,2
34588,289,5
34588,199,8
34588,465,7
34588,215,7
34588,355,9
34588,149,5
34588,20,10
34588,176,5
34588,297,7
34588,73,8
34588,47,10
34588,12,9
34588,223,10
34588,85,9
35836,146,5
35836,437,10
35836,133,10
35836,394,2
35836,66,1
35836,326,2
35836,168,1
35836,237,3
35836,182,10
35836,191,3
35836,17,9
35836,425,2
35857,258,8
35857,400,10
35857,399,8
35857,8,6
35857,469,7
35857,436,5
35857,253,6
35857,31,3
35857,117,5
35857,76,9
35857,16,5
35857,28,8
35857,407,5
35857,177,8
35857,74,8
35857,174,7
35857,15,9
35857,12,9
35857,36,5
35859,292,8
35859,339,7
35859,310,9
35859,104,9
35859,52,8
35859,8,7
35859,288,7
35859,307,6
35859,62,10
35859,367,7
35859,43,8
35859,286,8
35859,7,10
35859,131,8
35859,362,3
35859,125,8
35859,166,7
35859,254,7
35859,183,8
35859,129,8
35859,42,7
35859,460,3
35859,11,10
35859,321,4
35859,179,9
35859,65,8
35859,299,6
35859,90,8
35859,89,8
35859,210,9
35859,44,6
35859,177,9
35859,116,7
35859,345,9
35859,106,10
35859,276,8
35859,245,7
35859,0,6
35859,69,8
35859,68,9
35859,54,9
35859,36,8
35859,2,10
35859,4,9
35859,243,10
35859,63,10
35859,50,9
35859,56,7
36003,529,9
36003,53,7
36003,14,8
36003,45,10
36003,13,10
36003,31,7
36003,10,10
36003,39,10
36003,33,10
36003,38,10
36003,457,10
36003,408,9
36003,23,10
36003,188,10
36003,87,10
36003,79,5
36606,516,5
36606,22,10
36606,157,10
36606,514,10
36606,3,5
36606,369,5
36606,45,10
36606,219,5
36606,361,5
36606,93,9
36606,195,8
36606,59,10
36606,359,8
36606,37,10
36606,301,10
36606,250,5
36606,411,5
36606,457,5
36606,161,5
36606,380,10
36606,80,5
36606,189,10
36606,4,10
36606,86,8
36606,5,9
36606,402,5
36807,256,10
36807,156,7
36807,200,3
36807,365,8
36807,130,8
36807,462,3
36807,460,5
36807,214,3
36807,44,8
36807,28,4
36807,314,7
36807,0,6
36807,70,7
36807,88,9
36807,78,10
36907,471,10
36907,145,9
36907,187,9
36907,52,8
36907,22,7
36907,103,10
36907,144,10
36907,27,10
36907,325,10
36907,124,10
36907,33,10
36907,384,10
36907,350,10
36907,20,10
36907,122,10
36907,508,10
36907,476,10
36907,347,8
36907,375,10
36907,12,4
36907,312,8
36907,35,10
36907,87,10
36907,242,10
36907,77,10
36907,135,10
36907,85,10
37208,186,5
37208,45,8
37208,463,10
37208,38,8
37208,373,8
37208,159,8
37208,69,8
37208,94,8
37208,68,8
37208,54,8
37538,127,8
37538,506,9
37538,105,7
37538,337,10
37538,369,10
37538,108,5
37538,31,6
37538,509,8
37538,349,6
37538,107,7
37538,55,9
37538,375,9
37538,23,9
37538,36,7
37538,79,5
37644,310,5
37644,205,9
37644,364,10
37644,392,9
37644,128,10
37644,89,8
37644,122,8
37644,28,10
37644,190,10
37644,23,6
37644,294,8
37644,114,8
37712,340,8
37712,517,9
37712,337,4
37712,171,7
37712,62,7
37712,144,8
37712,14,9
37712,156,10
37712,126,9
37712,18,7
37712,66,4
37712,239,9
37712,9,8
37712,391,8
37712,124,10
37712,13,10
37712,123,8
37712,213,10
37712,140,10
37712,352,7
37712,249,9
37712,384,8
37712,91,7
37712,1,6
37712,428,8
37712,316,10
37712,16,4
37712,508,7
37712,264,8
37712,15,8
37712,295,10
37712,4,9
37712,86,9
37712,32,10
37712,342,7
37712,243,10
37712,241,9
37712,261,10
37712,29,9
37712,260,10
37712,50,10
37950,529,7
37950,206,6
37950,105,3
37950,528,10
37950,308,9
37950,3,9
37950,438,5
37950,466,9
37950,395,4
37950,170,9
37950,61,8
37950,154,6
37950,130,9
37950,282,8
37950,153,7
37950,184,7
37950,125,7
37950,461,6
37950,252,5
37950,13,9
37950,357,7
37950,117,7
37950,37,4
37950,213,10
37950,25,7
37950,11,6
37950,49,8
37950,354,7
37950,385,7
37950,457,7
37950,76,9
37950,319,8
37950,350,8
37950,209,9
37950,17,5
37950,137,7
37950,57,8
37950,244,6
38023,207,10
38023,105,9
38023,309,8
38023,3,10
38023,369,8
38023,240,10
38023,413,9
38023,61,9
38023,239,10
38023,40,7
38023,345,10
38023,106,9
38023,46,7
38273,335,5
38273,364,10
38273,198,5
38273,360,7
38273,324,5
38273,496,5
38273,251,10
38273,26,5
38273,95,5
38273,321,9
38273,386,7
38273,354,5
38273,313,10
38273,12,7
38273,159,9
38273,69,7
38273,94,5
38273,34,5
39281,471,8
39281,103,9
39281,6,10
39281,237,7
39281,234,8
39281,359,9
39281,108,9
39281,161,5
39281,248,8
39281,1,10
39281,318,9
39281,89,8
39281,229,10
39281,16,9
39281,177,9
39281,402,5
39281,443,8
39345,370,6
39345,485,8
39345,118,7
39345,117,10
39345,71,10
39345,37,8
39345,11,10
39345,180,9
39345,161,8
39345,1,9
39345,89,10
39345,492,4
39467,3,6
39467,415,10
39467,66,7
39467,520,6
39467,26,6
39467,83,9
39467,117,7
39467,76,10
39467,317,9
39467,427,7
39467,263,10
39467,420,9
39467,35,10
40415,462,6
40415,391,10
40415,360,6
40415,237,6
40415,124,7
40415,10,7
40415,411,7
40415,430,2
40415,266,6
40415,116,6
40415,245,5
40415,2,8
40415,225,7
40889,292,9
40889,206,10
40889,400,9
40889,22,5
40889,291,8
40889,201,7
40889,333,8
40889,271,7
40889,366,10
40889,329,8
40889,485,6
40889,500,7
40889,363,8
40889,218,10
40889,304,10
40889,253,8
40889,84,10
40889,322,8
40889,214,6
40889,95,8
40889,58,10
40889,37,8
40889,249,5
40889,20,10
40889,409,9
40889,316,8
40889,176,4
40889,160,5
40889,72,10
40889,5,9
40943,8,10
40943,113,8
40943,21,5
40943,364,10
40943,326,7
40943,239,10
40943,479,10
40943,212,10
40943,55,10
40943,228,10
40943,87,10
41084,398,8
41084,134,9
41084,156,8
41084,37,7
41084,76,9
41084,509,8
41084,449,7
41084,15,9
41084,138,8
41084,69,8
41084,403,8
41084,293,7
41455,97,5
41455,103,8
41455,364,9
41455,302,7
41455,235,5
41455,358,9
41455,191,8
41455,278,5
41455,246,6
41455,2,9
41455,56,9
41781,53,6
41781,22,9
41781,466,8
41781,395,10
41781,500,8
41781,269,5
41781,42,5
41781,26,9
41781,0,10
41781,275,7
41781,447,9
41781,50,10
41841,14,6
41841,503,9
41841,59,3
41841,268,5
41841,118,9
41841,95,9
41841,75,7
41841,348,7
41841,16,8
41841,44,3
41841,74,6
41841,278,3
41841,172,7
41841,36,6
41841,88,7
41841,56,7
43246,419,9
43246,67,9
43246,205,9
43246,220,7
43246,289,5
43246,3,8
43246,14,10
43246,43,9
43246,101,5
43246,511,9
43246,255,9
43246,216,8
43246,129,9
43246,496,9
43246,42,9
43246,92,9
43246,84,9
43246,59,9
43246,180,8
43246,65,8
43246,248,7
43246,20,10
43246,379,7
43246,89,10
43246,16,8
43246,406,8
43246,74,9
43246,121,8
43246,405,8
43246,296,9
43246,228,7
43246,227,6
43246,51,9
43246,69,5
43246,57,10
43246,80,7
43246,262,8
43246,448,9
43246,294,10
43246,32,8
43246,260,9
43481,62,9
43481,21,8
43481,132,8
43481,123,10
43481,82,9
43481,48,6
43481,314,5
43481,407,5
43481,88,9
43481,274,9
43619,513,5
43619,185,10
43619,6,10
43619,252,10
43619,92,6
43619,151,8
43619,118,9
43619,83,10
43619,95,9
43619,192,8
43619,180,7
43619,178,9
43619,177,10
43619,450,8
43619,19,9
43687,53,6
43687,202,8
43687,272,9
43687,368,6
43687,18,7
43687,43,9
43687,327,8
43687,154,7
43687,111,8
43687,378,5
43687,73,7
43687,15,7
43687,109,8
43687,17,8
43687,41,7
43687,115,9
43687,54,9
43687,2,8
43687,447,7
43842,104,8
43842,97,10
43842,171,10
43842,219,10
43842,499,8
43842,462,8
43842,253,8
43842,84,10
43842,40,10
43842,299,4
43842,454,10
43842,229,5
43842,16,5
43842,48,3
43842,47,10
43842,172,6
43842,51,10
43842,69,10
43842,46,10
43842,36,5
43842,136,10
43842,262,10
43842,188,5
43842,294,10
43842,50,5
43910,207,8
43910,204,8
43910,8,8
43910,144,9
43910,113,7
43910,21,10
43910,286,8
43910,501,10
43910,6,8
43910,192,8
43910,179,9
43910,351,9
43910,320,7
43910,344,9
43910,64,7
43910,263,8
43910,259,10
44252,292,10
44252,97,9
44252,203,10
44252,334,10
44252,43,6
44252,130,10
44252,167,10
44252,483,10
44252,323,10
44252,0,10
44252,57,6
44252,2,10
44728,470,9
44728,18,9
44728,486,5
44728,66,10
44728,131,10
44728,238,10
44728,236,10
44728,430,8
44728,421,9
44728,243,10
44852,504,3
44852,322,7
44852,213,9
44852,140,10
44852,91,6
44852,139,8
44852,407,7
44852,298,8
44852,12,7
44852,19,5
44893,158,6
44893,490,8
44893,307,7
44893,302,8
44893,357,9
44893,378,7
44893,451,8
44893,88,8
44893,371,7
44893,77,5
46398,471,6
46398,292,5
46398,127,5
46398,105,4
46398,441,10
46398,309,7
46398,102,9
46398,201,5
46398,513,6
46398,170,7
46398,61,6
46398,131,7
46398,219,7
46398,365,10
46398,198,7
46398,9,6
46398,391,10
46398,59,4
46398,359,8
46398,388,9
46398,479,8
46398,410,6
46398,318,7
46398,20,3
46398,316,9
46398,231,9
46398,44,8
46398,28,9
46398,407,6
46398,15,8
46398,47,10
46398,190,9
46398,228,7
46398,0,6
46398,70,8
46398,420,7
46398,312,10
46398,35,9
46398,88,7
46398,342,4
46398,446,5
46398,259,10
46443,67,8
46443,146,9
46443,62,8
46443,13,9
46443,128,8
46443,301,9
46443,212,10
46443,4,10
46443,86,8
46443,63,8
46443,260,10
46443,98,9
46909,436,7
46909,43,10
46909,499,9
46909,461,10
46909,235,8
46909,151,8
46909,182,8
46909,194,8
46909,58,7
46909,386,8
46909,455,10
46909,210,7
46909,313,8
46909,474,9
46909,115,10
46909,373,9
46909,275,10
46909,136,10
46909,262,9
47316,53,10
47316,310,10
47316,104,10
47316,466,9
47316,367,10
47316,464,9
47316,154,9
47316,215,8
47316,123,9
47316,30,10
47316,49,10
47316,137,8
47316,518,10
48025,308,8
48025,282,9
48025,303,9
48025,481,10
48025,129,8
48025,237,8
48025,151,7
48025,26,8
48025,322,9
48025,193,8
48025,37,9
48025,30,7
48025,150,9
48025,16,6
48025,477,8
48025,46,9
48046,441,6
48046,418,9
48046,289,7
48046,440,5
48046,144,5
48046,21,9
48046,329,8
48046,217,6
48046,483,7
48046,480,3
48046,1,10
48046,232,8
48046,139,5
48046,41,7
48046,35,10
48046,99,8
48046,259,10
48046,341,10
48494,206,10
48494,53,10
48494,220,10
48494,8,10
48494,3,10
48494,154,10
48494,218,10
48494,84,5
48494,118,9
48494,11,8
48494,478,7
48494,279,10
48494,176,10
48494,209,10
48494,242,10
49225,308,9
49225,396,8
49225,7,8
49225,376,8
49225,176,10
49225,209,6
49225,120,10
49225,72,10
49225,403,10
49225,63,8
49460,53,8
49460,506,9
49460,119,9
49460,335,8
49460,199,9
49460,328,9
49460,130,8
49460,167,9
49460,432,5
49460,356,9
49460,147,7
49460,344,9
49460,64,9
49460,420,10
49460,226,9
49460,472,10
49460,78,7
49460,114,9
50895,307,7
50895,368,10
50895,129,8
50895,151,9
50895,281,8
50895,429,9
50895,351,9
50895,1,10
50895,450,5
50895,0,9
50895,88,6
51450,399,10
51450,306,9
51450,269,9
51450,168,9
51450,497,10
51450,42,10
51450,55,10
51450,421,10
51450,54,10
51450,4,8
51450,79,6
51450,56,7
51526,158,6
51526,505,9
51526,171,10
51526,201,10
51526,9,10
51526,282,5
51526,268,9
51526,100,8
51526,191,7
51526,277,5
51526,263,3
51526,343,10
51526,244,6
51526,403,3
51526,50,5
51742,127,2
51742,289,8
51742,112,7
51742,66,7
51742,131,7
51742,238,8
51742,183,8
51742,152,8
51742,321,2
51742,427,8
51742,264,5
51742,294,9
51742,260,8
52350,45,8
52350,327,10
52350,10,9
52350,100,9
52350,33,8
52350,38,5
52350,232,9
52350,173,9
52350,209,9
52350,46,9
52584,187,9
52584,220,8
52584,52,7
52584,8,10
52584,288,8
52584,171,9
52584,203,8
52584,101,7
52584,270,8
52584,143,10
52584,6,8
52584,84,7
52584,181,10
52584,110,9
52584,90,9
52584,279,10
52584,406,10
52584,376,7
52584,228,9
52584,0,9
52584,12,9
52584,79,10
52584,293,10
52917,52,7
52917,183,7
52917,93,8
52917,324,6
52917,118,6
52917,231,5
52917,453,5
52917,160,7
52917,446,8
52917,5,4
53174,528,7
53174,113,9
53174,169,9
53174,326,10
53174,184,10
53174,236,10
53174,59,10
53174,141,7
53174,268,10
53174,213,10
53174,140,10
53174,40,10
53174,1,10
53174,44,10
53174,176,10
53174,190,10
53174,209,9
53174,41,9
53174,491,9
53174,245,8
53174,12,10
53174,46,10
53174,2,10
53220,271,8
53220,394,9
53220,112,8
53220,131,9
53220,183,10
53220,129,10
53220,237,10
53220,42,10
53220,252,10
53220,433,7
53220,182,10
53220,194,10
53220,234,10
53220,142,10
53220,141,10
53220,387,10
53220,118,10
53220,83,10
53220,321,8
53220,161,6
53220,149,8
53220,89,8
53220,493,7
53220,474,10
53241,145,8
53241,199,7
53241,192,7
53241,81,9
53241,2,8
53241,311,8
53241,77,8
53241,114,7
53241,34,9
53241,221,8
53418,489,10
53418,187,8
53418,326,2
53418,6,9
53418,117,9
53418,71,9
53418,250,8
53418,176,7
53418,15,9
53418,422,9
53418,524,9
53418,5,8
53456,368,8
53456,18,10
53456,327,8
53456,9,8
53456,391,5
53456,197,6
53456,93,8
53456,163,10
53456,17,9
53456,51,6
53456,80,7
53590,515,8
53590,331,8
53590,384,8
53590,494,8
53590,427,9
53590,121,8
53590,47,9
53590,526,8
53590,274,8
53590,19,10
53614,340,9
53614,335,7
53614,202,9
53614,334,8
53614,367,10
53614,215,10
53614,252,9
53614,83,10
53614,58,10
53614,181,7
53614,117,8
53614,37,10
53614,11,10
53614,149,8
53614,494,10
53614,17,10
54335,53,8
54335,368,8
54335,18,8
54335,285,8
54335,284,8
54335,195,8
54335,92,10
54335,387,8
54335,26,8
54335,10,10
54335,411,10
54335,351,8
54335,473,8
55187,105,6
55187,146,10
55187,397,8
55187,289,10
55187,14,10
55187,201,7
55187,43,10
55187,6,8
55187,42,10
55187,359,9
55187,13,10
55187,76,8
55187,518,10
55187,244,5
55187,341,10
55187,444,8
55490,505,10
55490,365,9
55490,167,10
55490,282,5
55490,196,10
55490,166,8
55490,215,9
55490,151,9
55490,194,10
55490,142,10
55490,267,10
55490,454,10
55490,148,10
55490,73,7
55490,175,9
55490,17,7
55490,41,10
55490,475,5
55490,208,9
55492,470,7
55492,292,9
55492,310,9
55492,535,7
55492,502,7
55492,7,10
55492,239,10
55492,9,8
55492,124,6
55492,108,7
55492,10,9
55492,39,10
55492,33,10
55492,38,10
55492,212,10
55492,161,9
55492,248,9
55492,279,10
55492,474,9
55492,80,4
55492,448,6
55492,78,10
55492,447,10
55492,56,5
55493,258,8
55493,127,7
55493,516,9
55493,111,10
55493,216,7
55493,252,10
55493,55,10
55493,232,6
55493,16,7
55493,28,9
55493,475,8
55493,421,8
55799,97,8
55799,399,7
55799,417,8
55799,27,7
55799,254,6
55799,253,7
55799,118,7
55799,123,6
55799,213,6
55799,452,7
55799,47,10
55799,69,7
55799,2,9
55799,188,7
55927,157,9
55927,440,10
55927,14,8
55927,18,10
55927,155,10
55927,327,9
55927,1,10
55927,426,10
55927,0,9
55927,34,7
56399,105,5
56399,154,10
56399,111,10
56399,511,10
56399,531,10
56399,520,10
56399,255,8
56399,197,10
56399,357,10
56399,76,7
56399,350,6
56399,279,10
56399,15,10
56399,47,9
56399,190,10
56399,244,10
56447,310,9
56447,104,6
56447,440,7
56447,133,10
56447,21,8
56447,7,7
56447,498,8
56447,301,8
56447,49,8
56447,247,8
56447,148,7
56447,298,7
56447,519,7
56447,64,7
56447,0,8
56447,36,7
56447,311,6
56447,244,8
56447,221,8
56447,5,8
56554,204,10
56554,290,10
56554,288,10
56554,27,7
56554,153,9
56554,197,10
56554,84,9
56554,59,10
56554,212,10
56554,161,9
56554,351,9
56554,248,9
56554,455,9
56554,189,9
56554,4,10
56554,79,6
56804,158,6
56804,517,7
56804,145,5
56804,14,7
56804,6,5
56804,13,10
56804,320,6
56804,47,10
56804,420,1
56804,32,6
56804,77,7
56804,5,6
56856,134,10
56856,203,10
56856,240,7
56856,391,9
56856,362,7
56856,6,8
56856,58,7
56856,117,10
56856,71,8
56856,37,9
56856,25,7
56856,11,7
56856,76,5
56856,453,7
56856,23,9
56856,85,8
56959,338,10
56959,102,10
56959,202,8
56959,126,10
56959,43,10
56959,155,10
56959,131,10
56959,164,10
56959,128,10
56959,33,10
56959,321,5
56959,352,9
56959,408,8
56959,64,10
56959,0,8
56959,46,10
57105,489,9
57105,157,10
57105,168,7
57105,255,10
57105,179,10
57105,1,9
57105,73,9
57105,209,9
57105,80,9
57105,507,8
57398,436,5
57398,7,10
57398,13,8
57398,140,10
57398,250,10
57398,49,10
57398,385,10
57398,162,8
57398,150,8
57398,247,9
57398,175,9
57398,346,8
57398,173,10
57398,120,10
57398,5,8
57398,56,9
57599,134,9
57599,370,6
57599,256,9
57599,272,10
57599,21,3
57599,286,10
57599,124,10
57599,1,10
57599,20,10
57599,16,3
57599,422,9
59150,203,7
59150,366,8
59150,328,7
59150,117,8
59150,30,8
59150,140,10
59150,250,10
59150,316,8
59150,23,8
59150,443,5
59172,364,10
59172,168,8
59172,363,8
59172,143,5
59172,184,10
59172,125,7
59172,166,10
59172,234,10
59172,13,10
59172,376,7
59172,176,10
60050,506,8
60050,105,2
60050,522,8
60050,8,9
60050,45,10
60050,108,10
60050,31,9
60050,192,6
60050,51,10
60050,36,5
60244,419,10
60244,53,9
60244,517,10
60244,104,5
60244,146,9
60244,145,8
60244,187,9
60244,52,8
60244,309,9
60244,398,9
60244,204,7
60244,186,9
60244,336,8
60244,8,8
60244,103,8
60244,102,9
60244,3,8
60244,202,7
60244,113,7
60244,369,9
60244,156,7
60244,43,9
60244,331,8
60244,330,8
60244,101,8
60244,61,9
60244,364,10
60244,270,8
60244,167,9
60244,391,9
60244,197,4
60244,482,3
60244,152,9
60244,165,9
60244,360,8
60244,302,8
60244,216,9
60244,164,10
60244,193,7
60244,301,9
60244,267,8
60244,352,10
60244,249,8
60244,91,8
60244,383,7
60244,75,8
60244,107,8
60244,16,7
60244,265,7
60244,298,9
60244,116,6
60244,451,9
60244,405,9
60244,347,9
60244,106,9
60244,173,10
60244,72,10
60244,228,8
60244,277,8
60244,23,7
60244,81,8
60244,115,9
60244,159,7
60244,57,9
60244,54,9
60244,36,8
60244,2,7
60244,4,8
60244,188,8
60244,87,8
60244,86,8
60244,79,8
60244,29,7
60244,5,8
60244,56,8
60244,85,8
60621,22,9
60621,43,10
60621,464,5
60621,112,10
60621,154,9
60621,123,10
60621,411,10
60621,161,8
60621,69,10
60621,57,10
60621,136,10
61427,97,8
61427,62,8
61427,200,8
61427,461,6
61427,192,8
61427,179,8
61427,91,8
61427,55,7
61427,82,6
61427,86,9
62542,67,10
62542,484,5
62542,129,8
62542,42,8
62542,249,7
62542,1,10
62542,227,5
62542,159,7
62542,275,7
62542,262,10
62542,77,5
62862,471,8
62862,207,9
62862,257,10
62862,204,9
62862,468,7
62862,18,8
62862,6,10
62862,195,7
62862,118,7
62862,233,7
62862,249,5
62862,55,8
62862,210,8
62862,16,8
62862,74,8
62862,227,8
62862,0,6
62862,36,8
62862,2,10
62862,224,7
62862,274,5
62862,261,8
62862,19,10
62862,5,6
62891,292,9
62891,134,3
62891,201,6
62891,334,6
62891,415,10
62891,108,7
62891,181,5
62891,40,7
62891,280,6
62891,246,7
62891,174,7
62891,346,8
62891,15,8
62891,138,8
62891,0,6
62891,32,9
62891,404,8
62891,311,10
62891,222,9
62891,402,8
63394,505,10
63394,332,10
63394,66,7
63394,219,10
63394,143,9
63394,195,5
63394,431,8
63394,76,9
63394,109,10
63394,29,9
63854,257,8
63854,27,7
63854,512,7
63854,429,8
63854,410,9
63854,351,8
63854,0,9
63854,94,6
63854,68,7
63854,57,6
63854,54,6
63854,136,7
63956,417,10
63956,365,9
63956,325,9
63956,359,8
63956,350,9
63956,190,8
63956,72,10
63956,423,9
63956,244,8
63956,85,8
64436,67,7
64436,399,8
64436,204,8
64436,461,7
64436,161,5
64436,75,8
64436,149,9
64436,231,9
64436,48,10
64436,28,6
64436,74,3
64436,147,7
64436,47,8
64436,426,9
64436,343,9
64436,63,7
64436,50,7
64436,56,9
65258,105,6
65258,289,7
65258,203,5
65258,18,6
65258,108,7
65258,90,7
65258,346,9
65258,72,10
65258,81,9
65258,88,7
65258,223,9
65584,368,10
65584,367,8
65584,329,9
65584,181,9
65584,71,8
65584,40,10
65584,75,10
65584,349,10
65584,90,10
65584,477,9
65584,313,7
65584,447,9
66574,158,8
66574,523,6
66574,506,6
66574,202,7
66574,415,10
66574,217,8
66574,166,8
66574,216,9
66574,478,9
66574,76,6
66574,249,8
66574,263,9
66680,530,5
66680,469,6
66680,156,6
66680,392,5
66680,166,6
66680,253,5
66680,432,6
66680,386,7
66680,385,7
66680,192,5
66680,91,6
66680,75,5
66680,299,7
66680,211,5
66680,265,8
66942,158,1
66942,127,8
66942,205,7
66942,145,2
66942,52,10
66942,203,4
66942,156,8
66942,133,7
66942,27,8
66942,7,9
66942,125,8
66942,13,10
66942,181,6
66942,10,7
66942,39,9
66942,33,9
66942,49,9
66942,280,10
66942,82,6
66942,232,9
66942,348,10
66942,298,6
66942,15,9
66942,0,8
66942,46,7
66942,225,8
66942,4,7
66942,77,7
67591,369,8
67591,271,8
67591,27,8
67591,101,7
67591,6,8
67591,44,5
67591,298,9
67591,375,9
67591,277,8
67591,70,8
67591,19,10
67840,53,10
67840,466,10
67840,331,9
67840,101,10
67840,165,10
67840,429,5
67840,1,10
67840,348,7
67840,191,9
67840,116,10
67840,159,10
68555,186,9
68555,133,9
68555,286,9
68555,326,8
68555,498,7
68555,495,5
68555,59,8
68555,432,5
68555,358,5
68555,26,4
68555,83,7
68555,95,7
68555,58,7
68555,71,7
68555,37,7
68555,213,5
68555,25,8
68555,140,10
68555,161,9
68555,1,10
68555,2,10
68555,343,9
68555,32,4
68555,223,8
68555,243,8
68555,5,10
68984,310,8
68984,205,9
68984,52,5
68984,97,9
68984,18,8
68984,363,7
68984,250,6
68984,509,1
68984,1,10
68984,15,5
68984,72,3
68984,85,6
69078,489,7
69078,8,6
69078,134,9
69078,203,7
69078,62,8
69078,3,8
69078,334,8
69078,415,9
69078,156,8
69078,21,7
69078,365,6
69078,167,8
69078,361,8
69078,165,8
69078,456,9
69078,249,8
69078,266,6
69078,428,9
69078,379,7
69078,265,8
69078,116,9
69078,508,9
69078,106,9
69078,0,7
69078,226,8
69078,36,5
69078,312,9
69078,518,9
69078,311,9
69078,99,8
69078,208,9
69078,401,8
69078,98,8
69078,341,8
69078,444,7
69156,126,9
69156,112,7
69156,61,7
69156,66,7
69156,10,8
69156,1,6
69156,54,9
69156,275,7
69156,136,8
69156,262,8
69156,63,9
69389,310,8
69389,307,8
69389,438,8
69389,43,9
69389,45,8
69389,170,8
69389,112,8
69389,61,8
69389,66,8
69389,131,8
69389,198,8
69389,239,8
69389,42,8
69389,10,8
69389,39,8
69389,33,8
69389,38,8
69389,377,9
69389,70,9
69389,94,9
69389,68,9
69389,57,9
69389,54,9
69389,275,8
69389,80,9
69389,136,9
69389,262,9
69389,259,8
69971,67,8
69971,187,10
69971,220,10
69971,52,8
69971,515,8
69971,435,9
69971,124,6
69971,268,5
69971,26,3
69971,140,1
69971,65,9
69971,318,4
69971,316,7
69971,451,8
69971,176,4
69971,519,10
69971,426,10
69971,263,7
69971,35,8
69971,4,9
70052,145,7
70052,220,9
70052,52,6
70052,512,5
70052,93,10
70052,6,8
70052,141,8
70052,123,8
70052,25,6
70052,430,6
70052,0,10
70052,88,7
70594,419,8
70594,53,9
70594,67,10
70594,18,8
70594,435,9
70594,161,7
70594,351,8
70594,248,7
70594,1,9
70594,231,10
70594,449,7
70594,15,8
70594,473,8
70666,97,9
70666,185,5
70666,155,7
70666,413,9
70666,362,8
70666,196,10
70666,433,7
70666,495,5
70666,59,5
70666,83,7
70666,96,7
70666,95,9
70666,117,6
70666,71,10
70666,30,9
70666,24,9
70666,20,10
70666,297,6
70666,449,5
70666,246,5
70666,174,6
70666,346,5
70666,15,7
70666,138,8
70666,23,9
70666,222,5
71752,240,7
71752,185,8
71752,164,10
71752,123,7
71752,297,6
71752,15,8
71752,109,9
71752,17,10
71752,188,9
71752,87,8
73044,340,7
73044,288,7
73044,3,10
73044,200,7
73044,331,8
73044,101,6
73044,327,8
73044,461,6
73044,92,8
73044,460,9
73044,20,5
73044,90,8
73044,211,7
73044,74,7
73044,47,8
73044,12,7
73044,80,8
73044,189,8
73044,2,10
73044,343,6
73044,4,9
73044,87,8
73044,223,6
73044,19,9
73651,306,5
73651,269,6
73651,168,5
73651,363,5
73651,218,5
73651,305,5
73651,304,5
73651,497,6
73651,478,7
73651,147,9
73681,52,7
73681,396,9
73681,3,7
73681,202,9
73681,201,9
73681,333,7
73681,185,9
73681,45,10
73681,328,7
73681,154,6
73681,153,9
73681,125,9
73681,281,8
73681,100,10
73681,33,10
73681,38,10
73681,354,9
73681,353,9
73681,178,8
73681,65,9
73681,1,7
73681,494,9
73681,210,9
73681,35,9
73681,221,9
74286,103,9
74286,21,7
74286,366,7
74286,219,9
74286,60,8
74286,392,6
74286,462,9
74286,26,8
74286,179,9
74286,407,6
74286,74,8
74286,172,8
74286,23,7
74286,4,4
74286,88,6
75149,523,9
75149,53,6
75149,506,7
75149,67,7
75149,9,10
75149,140,7
75149,456,10
75149,12,7
75149,448,6
75149,35,7
75149,4,9
75149,404,10
75149,50,6
75149,19,7
75149,208,8
75591,337,10
75591,441,10
75591,113,10
75591,256,9
75591,156,10
75591,126,9
75591,199,5
75591,331,9
75591,101,10
75591,7,10
75591,328,9
75591,217,9
75591,482,10
75591,361,10
75591,216,9
75591,124,8
75591,267,8
75591,38,10
75591,179,10
75591,352,7
75591,212,10
75591,65,7
75591,384,8
75591,280,8
75591,232,7
75591,16,6
75591,315,8
75591,147,9
75591,277,8
75591,295,9
75591,342,8
75591,34,7
75591,402,9
75591,85,10
75819,22,6
75819,186,7
75819,416,8
75819,439,10
75819,133,5
75819,45,9
75819,391,10
75819,83,9
75819,96,7
75819,40,9
75819,10,10
75819,39,7
75819,38,7
75819,161,10
75819,1,10
75819,149,8
75819,380,5
75819,453,5
75819,346,9
75819,23,2
75819,0,9
75819,473,9
75819,403,10
76151,416,10
76151,335,5
76151,307,10
76151,14,1
76151,169,10
76151,431,10
76151,75,10
76151,149,10
76151,20,10
76151,0,10
76151,70,10
76151,69,10
76151,275,10
76151,136,10
76151,262,10
76223,528,9
76223,439,7
76223,330,8
76223,45,9
76223,511,9
76223,268,10
76223,40,7
76223,100,8
76223,33,7
76223,38,7
76223,246,8
76223,15,8
76223,190,10
76223,72,9
76223,80,8
76223,403,8
76499,441,10
76499,504,10
76499,27,5
76499,503,10
76499,155,10
76499,217,5
76499,268,10
76499,251,10
76499,267,10
76499,352,5
76499,453,5
76499,375,10
76499,448,5
76499,86,10
76499,401,5
76626,291,5
76626,515,9
