UserID,ISBN,Rating,numBooks,num_books_to_mask,book_rank,integer_isbn
36606,0446605239,10,26,7,12,59
36606,044651862X,8,26,7,13,359
36606,0440220602,10,26,7,14,37
36606,0440219078,10,26,7,15,301
36606,0440211263,5,26,7,16,250
36606,0425192725,5,26,7,17,411
36606,0425152251,5,26,7,18,457
36606,0385511612,5,26,7,19,161
36606,0385424728,10,26,7,20,380
36606,0312305060,5,26,7,21,80
36606,0312291639,10,26,7,22,189
36606,0142001740,10,26,7,23,4
36606,014029628X,8,26,7,24,86
36606,0060928336,9,26,7,25,5
36606,0060922532,5,26,7,26,402
36807,0679734775,10,15,4,1,256
36807,0679429220,7,15,4,2,156
36807,0671038184,3,15,4,3,200
36807,0553277472,8,15,4,4,365
36807,0451526341,8,15,4,5,130
36807,0451202341,3,15,4,6,462
36807,0446394521,5,15,4,7,460
36807,0440226104,3,15,4,8,214
36807,0375707972,8,15,4,9,44
36807,0375706771,4,15,4,10,28
36807,037570504X,7,15,4,11,314
36807,0316666343,6,15,4,12,0
36807,0316569321,7,15,4,13,70
36807,0142000205,9,15,4,14,88
36807,0064407667,10,15,4,15,78
36907,1878424319,10,27,8,1,471
36907,0804114986,9,27,8,2,145
36907,080411109X,9,27,8,3,187
36907,0804106304,8,27,8,4,52
36907,0786868716,7,27,8,5,22
36907,0743237188,10,27,8,6,103
36907,0684801523,10,27,8,7,144
36907,0671021001,10,27,8,8,27
36907,0452264464,10,27,8,9,325
36907,0446532231,10,27,8,10,124
36907,0439136350,10,27,8,11,33
36907,0385720955,10,27,8,12,384
36907,038549081X,10,27,8,13,350
36907,0385484518,10,27,8,14,20
36907,0380002930,10,27,8,15,122
36907,0374129983,10,27,8,16,508
36907,0345424719,10,27,8,17,476
36907,0345391802,8,27,8,18,347
36907,034536676X,10,27,8,19,375
36907,0316601950,4,27,8,20,12
36907,0312243022,8,27,8,21,312
36907,0156027321,10,27,8,22,35
36907,0140298479,10,27,8,23,87
36907,0064400557,10,27,8,24,242
36907,0060987561,10,27,8,25,77
36907,0060977493,10,27,8,26,135
36907,0060392452,10,27,8,27,85
37208,0767902521,5,10,3,1,186
37208,0590353403,8,10,3,2,45
37208,0553582127,10,10,3,3,463
37208,0439064864,8,10,3,4,38
37208,031298328X,8,10,3,5,373
37208,0312983271,8,10,3,6,159
37208,0312980140,8,10,3,7,69
37208,0312976275,8,10,3,8,94
37208,0312971346,8,10,3,9,68
37208,0312966091,8,10,3,10,54
37538,1558743669,8,15,4,1,127
37538,1400032717,9,15,4,2,506
37538,0971880107,7,15,4,3,105
37538,0804111359,10,15,4,4,337
37538,0679731148,10,15,4,5,369
37538,044651652X,5,15,4,6,108
37538,0440226430,6,15,4,7,31
37538,0399144463,8,15,4,8,509
37538,0385336179,6,15,4,9,349
37538,0385335881,7,15,4,10,107
37538,0385335482,9,15,4,11,55
37538,034536676X,9,15,4,12,375
37538,0316769487,9,15,4,13,23
37538,0312278586,7,15,4,14,36
37538,0140293248,5,15,4,15,79
37644,0842329242,5,12,3,1,310
37644,0842329218,9,12,3,2,205
37644,0553274295,10,12,3,3,364
37644,0452282195,9,12,3,4,392
37644,0440498058,10,12,3,5,128
37644,0380718340,8,12,3,6,89
37644,0380002930,8,12,3,7,122
37644,0375706771,10,12,3,8,28
37644,0345350499,10,12,3,9,190
37644,0316769487,6,12,3,10,23
37644,014100018X,8,12,3,11,294
37644,0060987529,8,12,3,12,114
37712,1573229571,8,41,12,1,340
37712,140003065X,9,41,12,2,517
37712,0804111359,4,41,12,3,337
37712,0684872153,7,41,12,4,171
37712,068484477X,7,41,12,5,62
37712,0684801523,8,41,12,6,144
37712,067976402X,9,41,12,7,14
37712,0679429220,10,41,12,8,156
37712,0671510053,9,41,12,9,126
37712,0671027360,7,41,12,10,18
37712,0553279912,4,41,12,11,66
37712,055321313X,9,41,12,12,239
37712,0452282152,8,41,12,13,9
37712,0451191145,8,41,12,14,391
37712,0446532231,10,41,12,15,124
37712,0446310786,10,41,12,16,13
37712,0440222656,8,41,12,17,123
37712,0440215625,10,41,12,18,213
37712,0440212561,10,41,12,19,140
37712,0394820371,7,41,12,20,352
37712,0385721420,9,41,12,21,249
37712,0385720955,8,41,12,22,384
37712,0385720106,7,41,12,23,91
37712,0385504209,6,41,12,24,1
37712,0385503954,8,41,12,25,428
37712,038542017X,10,41,12,26,316
37712,0375727345,4,41,12,27,16
37712,0374129983,7,41,12,28,508
37712,0345436911,8,41,12,29,264
37712,0345370775,8,41,12,30,15
37712,031242227X,10,41,12,31,295
37712,0142001740,9,41,12,32,4
37712,014029628X,9,41,12,33,86
37712,014028009X,10,41,12,34,32
37712,014023313X,7,41,12,35,342
37712,0070212570,10,41,12,36,243
37712,0062502182,9,41,12,37,241
37712,0061097101,10,41,12,38,261
37712,0060987103,9,41,12,39,29
37712,0060959037,10,41,12,40,260
37712,0060934417,10,41,12,41,50
37950,1558744630,7,38,11,1,529
37950,155874262X,6,38,11,2,206
37950,0971880107,3,38,11,3,105
37950,0812511816,10,38,11,4,528
37950,074343627X,9,38,11,5,308
37950,0679781587,9,38,11,6,3
37950,0671758896,5,38,11,7,438
37950,0671028375,9,38,11,8,466
37950,0553582755,4,38,11,9,395
37950,0553284789,9,38,11,10,170
37950,0553280341,8,38,11,11,61
37950,0553250531,6,38,11,12,154
37950,0451526341,9,38,11,13,130
37950,0451177096,8,38,11,14,282
37950,0451176464,7,38,11,15,153
37950,0451172817,7,38,11,16,184
37950,0451167317,7,38,11,17,125
37950,0446679593,6,38,11,18,461
37950,0446609404,5,38,11,19,252
37950,0446310786,9,38,11,20,13
37950,0441790348,7,38,11,21,357
37950,044022165X,7,38,11,22,117
37950,0440220602,4,38,11,23,37
37950,0440215625,10,38,11,24,213
37950,0440214041,7,38,11,25,25
37950,044021145X,6,38,11,26,11
37950,0439064872,8,38,11,27,49
37950,0425180638,7,38,11,28,354
37950,0425175405,7,38,11,29,385
37950,0425152251,7,38,11,30,457
37950,0399501487,9,38,11,31,76
37950,0385497466,8,38,11,32,319
37950,038549081X,8,38,11,33,350
37950,0345339711,9,38,11,34,209
37950,0345337662,5,38,11,35,17
37950,0312983867,7,38,11,36,137
37950,0312966970,8,38,11,37,57
37950,0140067477,6,38,11,38,244
38023,1573225789,10,13,3,1,207
38023,0971880107,9,13,3,2,105
38023,0786881852,8,13,3,3,309
38023,0679781587,10,13,3,4,3
38023,0679731148,8,13,3,5,369
38023,0671042858,10,13,3,6,240
38023,0553280414,9,13,3,7,413
38023,0553280341,9,13,3,8,61
38023,055321313X,10,13,3,9,239
38023,0440206154,7,13,3,10,40
38023,0345369947,10,13,3,11,345
38023,0345342968,9,13,3,12,106
38023,0312924585,7,13,3,13,46
38273,0743211375,5,18,5,1,335
38273,0553274295,10,18,5,2,364
38273,0553271636,5,18,5,3,198
38273,0449003795,7,18,5,4,360
38273,0449003787,5,18,5,5,324
38273,0446610100,5,18,5,6,496
38273,0440414806,10,18,5,7,251
38273,044023722X,5,18,5,8,26
38273,0440225701,5,18,5,9,95
38273,0425182908,9,18,5,10,321
38273,0425182878,7,18,5,11,386
38273,0425180638,5,18,5,12,354
38273,0345413903,10,18,5,13,313
38273,0316601950,7,18,5,14,12
38273,0312983271,9,18,5,15,159
38273,0312980140,7,18,5,16,69
38273,0312976275,5,18,5,17,94
38273,0060976845,5,18,5,18,34
39281,1878424319,8,17,5,1,471
39281,0743237188,9,17,5,2,103
39281,0446672211,10,17,5,3,6
39281,0446612545,7,17,5,4,237
39281,0446604801,8,17,5,5,234
39281,044651862X,9,17,5,6,359
39281,044651652X,9,17,5,7,108
39281,0385511612,5,17,5,8,161
39281,0385508042,8,17,5,9,248
39281,0385504209,10,17,5,10,1
39281,0385486804,9,17,5,11,318
39281,0380718340,8,17,5,12,89
39281,0375760911,10,17,5,13,229
39281,0375727345,9,17,5,14,16
39281,0375703055,9,17,5,15,177
39281,0060922532,5,17,5,16,402
39281,006016848X,8,17,5,17,443
39345,0684848783,6,12,3,1,370
39345,0553574574,8,12,3,2,485
39345,0440241073,7,12,3,3,118
39345,044022165X,10,12,3,4,117
39345,0440221471,10,12,3,5,71
39345,0440220602,8,12,3,6,37
39345,044021145X,10,12,3,7,11
39345,0425163407,9,12,3,8,180
39345,0385511612,8,12,3,9,161
39345,0385504209,9,12,3,10,1
39345,0380718340,10,12,3,11,89
39345,0345384369,4,12,3,12,492
39467,0679781587,6,13,3,1,3
39467,0679723161,10,13,3,2,415
39467,0553279912,7,13,3,3,66
39467,0552124753,6,13,3,4,520
39467,044023722X,6,13,3,5,26
39467,0440236673,9,13,3,6,83
39467,044022165X,7,13,3,7,117
39467,0399501487,10,13,3,8,76
39467,0385472951,9,13,3,9,317
39467,0375703861,7,13,3,10,427
39467,0312422156,10,13,3,11,263
39467,0312421273,9,13,3,12,420
39467,0156027321,10,13,3,13,35
40415,0451202341,6,13,3,1,462
40415,0451191145,10,13,3,2,391
40415,0449003795,6,13,3,3,360
40415,0446612545,6,13,3,4,237
40415,0446532231,7,13,3,5,124
40415,043935806X,7,13,3,6,10
40415,0425192725,7,13,3,7,411
40415,042516098X,2,13,3,8,430
40415,038550926X,6,13,3,9,266
40415,0375700757,6,13,3,10,116
40415,0316693200,5,13,3,11,245
40415,0312195516,8,13,3,12,2
40415,0151008116,7,13,3,13,225
40889,1558745157,9,30,9,1,292
40889,155874262X,10,30,9,2,206
40889,089480829X,9,30,9,3,400
40889,0786868716,5,30,9,4,22
40889,0786817070,8,30,9,5,291
40889,0679745203,7,30,9,6,201
40889,0671867113,8,30,9,7,333
40889,0671024248,7,30,9,8,271
40889,0670865796,10,30,9,9,366
40889,0553579754,8,30,9,10,329
40889,0553574574,6,30,9,11,485
40889,0515135062,7,30,9,12,500
40889,0515130389,8,30,9,13,363
40889,0515128554,10,30,9,14,218
40889,0515126772,10,30,9,15,304
40889,0446611867,8,30,9,16,253
40889,0446606812,10,30,9,17,84
40889,0440236703,8,30,9,18,322
40889,0440226104,6,30,9,19,214
40889,0440225701,8,30,9,20,95
40889,0440224764,10,30,9,21,58
40889,0440220602,8,30,9,22,37
40889,0385721420,5,30,9,23,249
40889,0385484518,10,30,9,24,20
40889,0385424736,9,30,9,25,409
40889,038542017X,8,30,9,26,316
40889,0345417623,4,30,9,27,176
40889,0345387651,5,30,9,28,160
40889,0345339681,10,30,9,29,72
40889,0060928336,9,30,9,30,5
40943,0743418174,10,11,3,1,8
40943,0679746048,8,11,3,2,113
40943,0671003755,5,11,3,3,21
40943,0553274295,10,11,3,4,364
40943,0553260111,7,11,3,5,326
40943,055321313X,10,11,3,6,239
40943,043936213X,10,11,3,7,479
40943,0385730586,10,11,3,8,212
40943,0385335482,10,11,3,9,55
40943,0316788228,10,11,3,10,228
40943,0140298479,10,11,3,11,87
41084,0767905385,8,12,3,1,398
41084,0684874350,9,12,3,2,134
41084,0679429220,8,12,3,3,156
41084,0440220602,7,12,3,4,37
41084,0399501487,9,12,3,5,76
41084,0399144463,8,12,3,6,509
41084,0345402871,7,12,3,7,449
41084,0345370775,9,12,3,8,15
41084,0345353145,8,12,3,9,138
41084,0312980140,8,12,3,10,69
41084,0066214122,8,12,3,11,403
41084,002542730X,7,12,3,12,293
41455,080410526X,5,11,3,1,97
41455,0743237188,8,11,3,2,103
41455,0553274295,9,11,3,3,364
41455,0446675059,7,11,3,4,302
41455,0446608815,5,11,3,5,235
41455,0446359866,9,11,3,6,358
41455,0380731851,8,11,3,7,191
41455,0345391055,5,11,3,8,278
41455,0345380371,6,11,3,9,246
41455,0312195516,9,11,3,10,2
41455,0060502258,9,11,3,11,56
41781,1400034779,6,12,3,1,53
41781,0786868716,9,12,3,2,22
41781,0671028375,8,12,3,3,466
41781,0553582755,10,12,3,4,395
41781,0515135062,8,12,3,5,500
41781,0515132020,5,12,3,6,269
41781,0446610038,5,12,3,7,42
41781,044023722X,9,12,3,8,26
41781,0316666343,10,12,3,9,0
41781,0312306326,7,12,3,10,275
41781,0061015725,9,12,3,11,447
41781,0060934417,10,12,3,12,50
41841,067976402X,6,16,4,1,14
41841,0671004107,9,16,4,2,503
41841,0446605239,3,16,4,3,59
41841,0441172717,5,16,4,4,268
41841,0440241073,9,16,4,5,118
41841,0440225701,9,16,4,6,95
41841,0385505833,7,16,4,7,75
41841,0380789019,7,16,4,8,348
41841,0375727345,8,16,4,9,16
41841,0375707972,3,16,4,10,44
41841,0345443284,6,16,4,11,74
41841,0345391055,3,16,4,12,278
41841,0316899984,7,16,4,13,172
41841,0312278586,6,16,4,14,36
41841,0142000205,7,16,4,15,88
41841,0060502258,7,16,4,16,56
43246,1592400876,9,41,12,1,419
43246,1400031354,9,41,12,2,67
43246,0842329218,9,41,12,3,205
43246,080410753X,7,41,12,4,220
43246,0743412028,5,41,12,5,289
43246,0679781587,8,41,12,6,3
43246,067976402X,10,41,12,7,14
43246,0671001795,9,41,12,8,43
43246,0609804138,5,41,12,9,101
43246,0552137030,9,41,12,10,511
43246,0452284449,9,41,12,11,255
43246,0446670251,8,41,12,12,216
43246,0446612790,9,41,12,13,129
43246,0446610100,9,41,12,14,496
43246,0446610038,9,41,12,15,42
43246,0446608955,9,41,12,16,92
43246,0446606812,9,41,12,17,84
43246,0446605239,9,41,12,18,59
43246,0425163407,8,41,12,19,180
43246,0385722206,8,41,12,20,65
43246,0385508042,7,41,12,21,248
43246,0385484518,10,41,12,22,20
43246,038533334X,7,41,12,23,379
43246,0380718340,10,41,12,24,89
43246,0375727345,8,41,12,25,16
43246,0375412824,8,41,12,26,406
43246,0345443284,9,41,12,27,74
43246,0345439104,8,41,12,28,121
43246,0345435168,8,41,12,29,405
43246,0316969443,9,41,12,30,296
43246,0316788228,7,41,12,31,228
43246,0316781266,6,41,12,32,227
43246,0316096199,9,41,12,33,51
43246,0312980140,5,41,12,34,69
43246,0312966970,10,41,12,35,57
43246,0312305060,7,41,12,36,80
43246,0312265859,8,41,12,37,262
43246,0156628708,9,41,12,38,448
43246,014100018X,10,41,12,39,294
43246,014028009X,8,41,12,40,32
43246,0060959037,9,41,12,41,260
43481,068484477X,9,10,3,1,62
43481,0671003755,8,10,3,2,21
43481,0553572997,8,10,3,3,132
43481,0440222656,10,10,3,4,123
43481,0385265700,9,10,3,5,82
43481,0375726403,6,10,3,6,48
43481,037570504X,5,10,3,7,314
43481,0375703063,5,10,3,8,407
43481,0142000205,9,10,3,9,88
43481,0140244824,9,10,3,10,274
43619,0671867156,5,15,4,1,513
43619,067102423X,10,15,4,2,185
43619,0446672211,10,15,4,3,6
43619,0446609404,10,15,4,4,252
43619,0446608955,6,15,4,5,92
43619,0446607657,8,15,4,6,151
43619,0440241073,9,15,4,7,118
43619,0440236673,10,15,4,8,83
43619,0440225701,9,15,4,9,95
43619,0425167313,8,15,4,10,192
43619,0425163407,7,15,4,11,180
43619,0425154092,9,15,4,12,178
43619,0375703055,10,15,4,13,177
43619,0345446860,8,15,4,14,450
43619,0060930535,9,15,4,15,19
43687,1400034779,6,19,5,1,53
43687,0679751521,8,19,5,2,202
43687,0671617028,9,19,5,3,272
43687,0671027387,6,19,5,4,368
43687,0671027360,7,19,5,5,18
43687,0671001795,9,19,5,6,43
43687,0553273914,8,19,5,7,327
43687,0553250531,7,19,5,8,154
43687,0553250426,8,19,5,9,111
43687,0380727501,5,19,5,10,378
43687,034538475X,7,19,5,11,73
43687,0345370775,7,19,5,12,15
43687,0345351525,8,19,5,13,109
43687,0345337662,8,19,5,14,17
43687,0345313860,7,19,5,15,41
43687,0312990456,9,19,5,16,115
43687,0312966091,9,19,5,17,54
43687,0312195516,8,19,5,18,2
43687,0061015725,7,19,5,19,447
43842,0842329129,8,25,7,1,104
43842,080410526X,10,25,7,2,97
43842,0684872153,10,25,7,3,171
43842,0553279378,10,25,7,4,219
43842,0515133973,8,25,7,5,499
43842,0451202341,8,25,7,6,462
43842,0446611867,8,25,7,7,253
43842,0446606812,10,25,7,8,84
43842,0440206154,10,25,7,9,40
43842,0385503822,4,25,7,10,299
43842,038529929X,10,25,7,11,454
43842,0375760911,5,25,7,12,229
43842,0375727345,5,25,7,13,16
43842,0375726403,3,25,7,14,48
43842,0345361792,10,25,7,15,47
43842,0316899984,6,25,7,16,172
43842,0316096199,10,25,7,17,51
43842,0312980140,10,25,7,18,69
43842,0312924585,10,25,7,19,46
43842,0312278586,5,25,7,20,36
43842,0312265867,10,25,7,21,136
43842,0312265859,10,25,7,22,262
43842,0141000198,5,25,7,23,188
43842,014100018X,10,25,7,24,294
43842,0060934417,5,25,7,25,50
43910,1573225789,8,17,5,1,207
43910,0767905180,8,17,5,2,204
43910,0743418174,8,17,5,3,8
43910,0684801523,9,17,5,4,144
43910,0679746048,7,17,5,5,113
43910,0671003755,10,17,5,6,21
43910,0670894605,8,17,5,7,286
43910,0553208845,10,17,5,8,501
43910,0446672211,8,17,5,9,6
43910,0425167313,8,17,5,10,192
43910,0425162443,9,17,5,11,179
43910,0385510438,9,17,5,12,351
43910,0385498802,7,17,5,13,320
43910,0316777730,9,17,5,14,344
43910,0316776963,7,17,5,15,64
43910,0312422156,8,17,5,16,263
43910,0060391626,10,17,5,17,259
44252,1558745157,10,12,3,1,292
44252,080410526X,9,12,3,2,97
44252,0684865742,10,12,3,3,203
44252,0679735771,10,12,3,4,334
44252,0671001795,6,12,3,5,43
44252,0451526341,10,12,3,6,130
44252,0451524934,10,12,3,7,167
44252,0451163966,10,12,3,8,483
44252,0446670111,10,12,3,9,323
44252,0316666343,10,12,3,10,0
44252,0312966970,6,12,3,11,57
44252,0312195516,10,12,3,12,2
44728,1559029838,9,10,3,1,470
44728,0671027360,9,10,3,2,18
44728,0553582526,5,10,3,3,486
44728,0553279912,10,10,3,4,66
44728,0553279556,10,10,3,5,131
44728,0449221482,10,10,3,6,238
44728,0446611085,10,10,3,7,236
44728,042516098X,8,10,3,8,430
44728,0312980159,9,10,3,9,421
44728,0070212570,10,10,3,10,243
44852,0684833395,3,10,3,1,504
44852,0440236703,7,10,3,2,322
44852,0440215625,9,10,3,3,213
44852,0440212561,10,10,3,4,140
44852,0385720106,6,10,3,5,91
44852,0375725784,8,10,3,6,139
44852,0375703063,7,10,3,7,407
44852,0375702709,8,10,3,8,298
44852,0316601950,7,10,3,9,12
44852,0060930535,5,10,3,10,19
44893,1573229326,6,10,3,1,158
44893,1573225517,8,10,3,2,490
44893,0684867621,7,10,3,3,307
44893,0446675059,8,10,3,4,302
44893,0441790348,9,10,3,5,357
44893,0380727501,7,10,3,6,378
44893,0345465083,8,10,3,7,451
44893,0142000205,8,10,3,8,88
44893,0061097314,7,10,3,9,371
44893,0060987561,5,10,3,10,77
46398,1878424319,6,42,12,1,471
46398,1558745157,5,42,12,2,292
46398,1558743669,5,42,12,3,127
46398,0971880107,4,42,12,4,105
46398,0802130208,10,42,12,5,441
46398,0786881852,7,42,12,6,309
46398,068484267X,9,42,12,7,102
46398,0679745203,5,42,12,8,201
46398,0671867156,6,42,12,9,513
46398,0553284789,7,42,12,10,170
46398,0553280341,6,42,12,11,61
46398,0553279556,7,42,12,12,131
46398,0553279378,7,42,12,13,219
46398,0553277472,10,42,12,14,365
46398,0553271636,7,42,12,15,198
46398,0452282152,6,42,12,16,9
46398,0451191145,10,42,12,17,391
46398,0446605239,4,42,12,18,59
46398,044651862X,8,42,12,19,359
46398,0441003257,9,42,12,20,388
46398,043936213X,8,42,12,21,479
46398,0399149155,6,42,12,22,410
46398,0385486804,7,42,12,23,318
46398,0385484518,3,42,12,24,20
46398,038542017X,9,42,12,25,316
46398,0380813815,9,42,12,26,231
46398,0375707972,8,42,12,27,44
46398,0375706771,9,42,12,28,28
46398,0375703063,6,42,12,29,407
46398,0345370775,8,42,12,30,15
46398,0345361792,10,42,12,31,47
46398,0345350499,9,42,12,32,190
46398,0316788228,7,42,12,33,228
46398,0316666343,6,42,12,34,0
46398,0316569321,8,42,12,35,70
46398,0312421273,7,42,12,36,420
46398,0312243022,10,42,12,37,312
46398,0156027321,9,42,12,38,35
46398,0142000205,7,42,12,39,88
46398,014023313X,4,42,12,40,342
46398,006099486X,5,42,12,41,446
46398,0060391626,10,42,12,42,259
46443,1400031354,8,12,3,1,67
46443,0812550706,9,12,3,2,146
46443,068484477X,8,12,3,3,62
46443,0446310786,9,12,3,4,13
46443,0440498058,8,12,3,5,128
46443,0440219078,9,12,3,6,301
46443,0385730586,10,12,3,7,212
46443,0142001740,10,12,3,8,4
46443,014029628X,8,12,3,9,86
46443,0061009059,8,12,3,10,63
46443,0060959037,10,12,3,11,260
46443,0060915544,9,12,3,12,98
46909,0671004573,7,19,5,1,436
46909,0671001795,10,19,5,2,43
46909,0515133973,9,19,5,3,499
46909,0446679593,10,19,5,4,461
46909,0446608815,8,19,5,5,235
46909,0446607657,8,19,5,6,151
46909,0446606189,8,19,5,7,182
46909,0446605484,8,19,5,8,194
46909,0440224764,7,19,5,9,58
46909,0425182878,8,19,5,10,386
46909,0385335830,10,19,5,11,455
46909,0380718332,7,19,5,12,210
46909,0345413903,8,19,5,13,313
46909,0316602906,9,19,5,14,474
46909,0312990456,10,19,5,15,115
46909,031298328X,9,19,5,16,373
46909,0312306326,10,19,5,17,275
46909,0312265867,10,19,5,18,136
46909,0312265859,9,19,5,19,262
47316,1400034779,10,13,3,1,53
47316,0842329242,10,13,3,2,310
47316,0842329129,10,13,3,3,104
47316,0671028375,9,13,3,4,466
47316,0671004530,10,13,3,5,367
47316,0553582135,9,13,3,6,464
47316,0553250531,9,13,3,7,154
47316,0446611212,8,13,3,8,215
47316,0440222656,9,13,3,9,123
47316,0440213525,10,13,3,10,30
47316,0439064872,10,13,3,11,49
47316,0312983867,8,13,3,12,137
47316,0156528207,10,13,3,13,518
48025,074343627X,8,16,4,1,308
48025,0451177096,9,16,4,2,282
48025,0451166892,9,16,4,3,303
48025,0449006522,10,16,4,4,481
48025,0446612790,8,16,4,5,129
48025,0446612545,8,16,4,6,237
48025,0446607657,7,16,4,7,151
48025,044023722X,8,16,4,8,26
48025,0440236703,9,16,4,9,322
48025,0440235596,8,16,4,10,193
48025,0440220602,9,16,4,11,37
48025,0440213525,7,16,4,12,30
48025,0425147622,9,16,4,13,150
48025,0375727345,6,16,4,14,16
48025,0345441036,8,16,4,15,477
48025,0312924585,9,16,4,16,46
48046,0802130208,6,18,5,1,441
48046,0743467523,9,18,5,2,418
48046,0743412028,7,18,5,3,289
48046,0689817851,5,18,5,4,440
48046,0684801523,5,18,5,5,144
48046,0671003755,9,18,5,6,21
48046,0553579754,8,18,5,7,329
48046,0452269571,6,18,5,8,217
48046,0451163966,7,18,5,9,483
48046,0441569595,3,18,5,10,480
48046,0385504209,10,18,5,11,1
48046,0380977788,8,18,5,12,232
48046,0375725784,5,18,5,13,139
48046,0345313860,7,18,5,14,41
48046,0156027321,10,18,5,15,35
48046,0060938455,8,18,5,16,99
48046,0060391626,10,18,5,17,259
48046,0060199652,10,18,5,18,341
48494,155874262X,10,15,4,1,206
48494,1400034779,10,15,4,2,53
48494,080410753X,10,15,4,3,220
48494,0743418174,10,15,4,4,8
48494,0679781587,10,15,4,5,3
48494,0553250531,10,15,4,6,154
48494,0515128554,10,15,4,7,218
48494,0446606812,5,15,4,8,84
48494,0440241073,9,15,4,9,118
48494,044021145X,8,15,4,10,11
48494,0425143325,7,15,4,11,478
48494,0380018179,10,15,4,12,279
48494,0345417623,10,15,4,13,176
48494,0345339711,10,15,4,14,209
48494,0064400557,10,15,4,15,242
49225,074343627X,9,10,3,1,308
49225,0684853515,8,10,3,2,396
49225,059035342X,8,10,3,3,7
49225,0345444884,8,10,3,4,376
49225,0345417623,10,10,3,5,176
49225,0345339711,6,10,3,6,209
49225,0345339703,10,10,3,7,120
49225,0345339681,10,10,3,8,72
49225,0066214122,10,10,3,9,403
49225,0061009059,8,10,3,10,63
49460,1400034779,8,18,5,1,53
49460,1400032717,9,18,5,2,506
49460,0805063897,9,18,5,3,119
49460,0743211375,8,18,5,4,335
49460,0670892963,9,18,5,5,199
49460,0553275976,9,18,5,6,328
49460,0451526341,8,18,5,7,130
49460,0451524934,9,18,5,8,167
49460,0446516538,5,18,5,9,432
49460,0440221595,9,18,5,10,356
49460,0345438329,7,18,5,11,147
49460,0316777730,9,18,5,12,344
49460,0316776963,9,18,5,13,64
49460,0312421273,10,18,5,14,420
49460,0312282990,9,18,5,15,226
49460,0142001805,10,18,5,16,472
49460,0064407667,7,18,5,17,78
49460,0060987529,9,18,5,18,114
50895,0684867621,7,11,3,1,307
50895,0671027387,10,11,3,2,368
50895,0446612790,8,11,3,3,129
50895,0446607657,9,11,3,4,151
50895,0446531332,8,11,3,5,281
50895,0399150897,9,11,3,6,429
50895,0385510438,9,11,3,7,351
50895,0385504209,10,11,3,8,1
50895,0345446860,5,11,3,9,450
50895,0316666343,9,11,3,10,0
50895,0142000205,6,11,3,11,88
51450,0786867647,10,12,3,1,399
51450,051513287X,9,12,3,2,306
51450,0515132020,9,12,3,3,269
51450,0515131229,9,12,3,4,168
51450,0451203771,10,12,3,5,497
51450,0446610038,10,12,3,6,42
51450,0385335482,10,12,3,7,55
51450,0312980159,10,12,3,8,421
51450,0312966091,10,12,3,9,54
51450,0142001740,8,12,3,10,4
51450,0140293248,6,12,3,11,79
51450,0060502258,7,12,3,12,56
51526,1573229326,6,15,4,1,158
51526,0805062971,9,15,4,2,505
51526,0684872153,10,15,4,3,171
51526,0679745203,10,15,4,4,201
51526,0452282152,10,15,4,5,9
51526,0451177096,5,15,4,6,282
51526,0441172717,9,15,4,7,268
51526,0439139600,8,15,4,8,100
51526,0380731851,7,15,4,9,191
51526,0316780375,5,15,4,10,277
51526,0312422156,3,15,4,11,263
51526,0142004235,10,15,4,12,343
51526,0140067477,6,15,4,13,244
51526,0066214122,3,15,4,14,403
51526,0060934417,5,15,4,15,50
51742,1558743669,2,13,3,1,127
51742,0743412028,8,13,3,2,289
51742,0553280368,7,13,3,3,112
51742,0553279912,7,13,3,4,66
51742,0553279556,7,13,3,5,131
51742,0449221482,8,13,3,6,238
51742,0449219461,8,13,3,7,183
51742,0449219364,8,13,3,8,152
51742,0425182908,2,13,3,9,321
51742,0375703861,8,13,3,10,427
51742,0345436911,5,13,3,11,264
51742,014100018X,9,13,3,12,294
51742,0060959037,8,13,3,13,260
52350,0590353403,8,10,3,1,45
52350,0553273914,10,10,3,2,327
52350,043935806X,9,10,3,3,10
52350,0439139600,9,10,3,4,100
52350,0439136350,8,10,3,5,33
52350,0439064864,5,10,3,6,38
52350,0380977788,9,10,3,7,232
52350,0345339738,9,10,3,8,173
52350,0345339711,9,10,3,9,209
52350,0312924585,9,10,3,10,46
52584,080411109X,9,23,6,1,187
52584,080410753X,8,23,6,2,220
52584,0804106304,7,23,6,3,52
52584,0743418174,10,23,6,4,8
52584,0688177751,8,23,6,5,288
52584,0684872153,9,23,6,6,171
52584,0684865742,8,23,6,7,203
52584,0609804138,7,23,6,8,101
52584,0553272535,8,23,6,9,270
52584,0451184963,10,23,6,10,143
52584,0446672211,8,23,6,11,6
52584,0446606812,7,23,6,12,84
52584,0440224675,10,23,6,13,181
52584,0385492081,9,23,6,14,110
52584,038079487X,9,23,6,15,90
52584,0380018179,10,23,6,16,279
52584,0375412824,10,23,6,17,406
52584,0345444884,7,23,6,18,376
52584,0316788228,9,23,6,19,228
52584,0316666343,9,23,6,20,0
52584,0316601950,9,23,6,21,12
52584,0140293248,10,23,6,22,79
52584,002542730X,10,23,6,23,293
52917,0804106304,7,10,3,1,52
52917,0449219461,7,10,3,2,183
52917,0449212602,8,10,3,3,93
52917,0449003787,6,10,3,4,324
52917,0440241073,6,10,3,5,118
52917,0380813815,5,10,3,6,231
52917,0380012863,5,10,3,7,453
52917,0345387651,7,10,3,8,160
